"__mclCluster","EnrichmentMap::Colouring (scat_u_en_2)","EnrichmentMap::ES (scat_u_en_2)","EnrichmentMap::fdr_qvalue (scat_u_en_2)","EnrichmentMap::fwer_qvalue (scat_u_en_2)","EnrichmentMap::Genes","EnrichmentMap::GS_DESCR","EnrichmentMap::gs_size","EnrichmentMap::GS_Type","EnrichmentMap::Name","EnrichmentMap::NES (scat_u_en_2)","EnrichmentMap::pvalue (scat_u_en_2)","MCODE::Clusters (1)","MCODE::Node Status (1)","MCODE::Score (1)","name","selected","shared name"
"1","0.9975549988301026",,"0.002445001169897386",,"SERPINE1|PKHD1|LEP|INHBA|APOH|PTH|VEGFB|THBS1|NOG|NGF|HRG|GDNF|LOX|ADAMTSL4|OLFM1|CDSN|CCK|BMP2|WNT5A|CRYAB|NTN1|ALB|HTRA4|FGF21|SFRP1|ANXA1|SLIT3|LGALS1|DKKL1|GSN|FGB|WNT9A|FGF2|MAPT|INHBB|CCN1|BTC|BMP4|WNT11|APP|TIMP3|COMP","programmed cell death","42","ENR","GO:0012501","1.0","0.002445001169897386","Cluster 1","Clustered","94.13914849428868","GO:0012501","false","GO:0012501"
"1","0.9999517693024458",,"4.823069755426825E-5",,"FGF2|BMP2|WNT5A|BMP4|WNT11|FGF1|GDNF","developmental induction","7","ENR","GO:0031128","1.0","4.823069755426825E-5","Cluster 1","Clustered","105.46281610055364","GO:0031128","false","GO:0031128"
"1","0.9999821721963168",,"1.7827803683204087E-5",,"BMP2|PTH|WNT5A|MGP|CCN1|LTBP3|BMP6|BMP4|BGLAP2|SFRP1|FAM20C|COMP","regulation of ossification","12","ENR","GO:0030278","1.0","1.7827803683204087E-5","Cluster 7","Clustered","68.89473684210526","GO:0030278","false","GO:0030278"
"1","0.9999999999999215",,"7.852524145732401E-14",,"PGF|C1QTNF9|LEP|INHBA|PTH|VEGFB|THBS1|HBEGF|NGF|FGF1|GDNF|CCK|FGF9|BMP2|WNT5A|BMP6|ANXA2|PDGFC|FGF21|ITLN1|ENPP2|IFNA9|HPX|BMP3|REG1|VEGFC|RSPO1|BMP10|FGF5|CEMIP|FGF2|INHBB|EPHB6|CCN1|BTC|BMP4|PDGFA|TEX101|WNT11|PDGFB|BMP5|IL34|APP","positive regulation of phosphorus metabolic process","43","ENR","GO:0010562","1.0","7.852524145732401E-14","Cluster 1","Clustered","102.17477562588569","GO:0010562","false","GO:0010562"
"1","0.9774416605354672",,"0.022558339464532746",,"C1QTNF9|THBS1|FGF1|CEMIP|FGF2|BMP2|WNT5A|BMP4|PDGFA|PDGFB|PDGFC|IL34|SFRP1|APP","regulation of protein serine/threonine kinase activity","14","ENR","GO:0071900","1.0","0.022558339464532746","Cluster 1","Clustered","96.93469278955085","GO:0071900","false","GO:0071900"
"1","0.999575728949085",,"4.2427105091506225E-4",,"ANXA1|LEP|INHBA|LGALS1|THBS1|DKKL1|GSN|HRG|ADAMTSL4|OLFM1|CCK|BMP2|WNT5A|INHBB|CCN1|HTRA4|BMP4|WNT11|SFRP1|APP|TIMP3","positive regulation of programmed cell death","21","ENR","GO:0043068","1.0","4.2427105091506225E-4","Cluster 2","Clustered","72.77546138072454","GO:0043068","false","GO:0043068"
"1","0.9999999973124489",,"2.6875510898497215E-9",,"REG3G|SERPINE1|LEP|APOH|SERPINF2|VEGFB|THBS1|BAG6|HBEGF|PLG|HRG|CCL24|CCK|BMP2|WNT5A|KNG1|SMOC2|ANXA2|FBLN5|AGR2|SFRP1|HPX|ANXA1|SMPDL3B|KNG2|HAMP|LGALS1|LBP|KLKB1|CFI|CXCL1|BMP10|ENPP3|TNR|FGB|CCL1|FGF2|MAPT|ARG1|SERPINE2|BMP4|PDGFA|PDGFB|MASP1|APP","regulation of response to stress","45","ENR","GO:0080134","1.0","2.6875510898497215E-9","Cluster 7","Clustered","65.22440392706872","GO:0080134","false","GO:0080134"
"1","0.9998149006246742",,"1.8509937532590212E-4",,"SERPINE1|PKHD1|LEP|INHBA|APOH|PTH|VEGFB|THBS1|NOG|NGF|HRG|GDNF|LOX|ADAMTSL4|OLFM1|CDSN|CCK|BMP2|WNT5A|CRYAB|ALB|HTRA4|FGF21|SFRP1|ANXA1|LGALS1|DKKL1|GSN|FGB|WNT9A|FGF2|INHBB|CCN1|BTC|BMP4|WNT11|APP|TIMP3|COMP","regulation of programmed cell death","39","ENR","GO:0043067","1.0","1.8509937532590212E-4","Cluster 1","Clustered","93.99388379204893","GO:0043067","false","GO:0043067"
"1","0.9999999999999983",,"1.7199691586303396E-15",,"PGF|SERPINE1|LEP|APOH|SERPINF2|VEGFB|CELA1|THBS1|COL15A1|NOG|HBEGF|PLG|HRG|FGF1|CCL11|COL4A2|CCL24|LOX|ANGPTL3|FGF9|WNT5A|MFGE8|SMOC2|ANXA2|TNN|FBLN5|ENPP2|ANXA1|VEGFC|ADAMTS1|SRPX2|FGF2|CCBE1|CCN1|BMP4|WNT11|COMP|APOB","blood vessel morphogenesis","38","ENR","GO:0048514","1.0","1.7199691586303396E-15","Cluster 1","Clustered","92.1025600505689","GO:0048514","false","GO:0048514"
"1","0.9999999992679625",,"7.320375790695505E-10",,"LEP|NOG|MMP24|GDNF|METRN|GPC1|OLFM1|SEMA3F|CCK|BMP2|BMP6|TNN|SFRP1|MYOC|ANXA1|SLIT1|SLIT3|REG1|VEGFC|LGALS1|ADAMTS1|FSTL4|BCHE|TNR|FGF5|WNT9A|FGF2|SEMA3G|SPOCK1|MAPT|EPHB6|SERPINE2|BMP4|WNT11|BMP5|CRTAC1|WNT5B|LAMA3|APP|LAMA5|INHBA|KIRREL3|MATN2|NGF|CCL11|TULP3|NTN4|WNT5A|NTN1|ANXA2|LAMB2|ENPP2|IL34|MUP20","neurogenesis","54","ENR","GO:0022008","1.0","7.320375790695505E-10","Cluster 2","Clustered","85.52384020618557","GO:0022008","false","GO:0022008"
"1","0.9999999999999999",,"1.2957033713662468E-16",,"SERPINE1|LEP|APOH|CELA1|ADAMTS5|NOG|PLG|FGF1|GDNF|GPC1|OLFM1|SEMA3F|FGF9|BMP2|CRYAB|DKK4|BMP6|TNN|FGF21|CHAD|AGR2|SFRP1|FAM20C|MYOC|ANXA1|SLIT1|SLIT3|REG1|VEGFC|EGFLAM|MGP|MMP13|ADAMTS1|BMP10|TNR|FGF5|WNT9A|FGF2|SEMA3G|CCBE1|ARG1|CCN1|SERPINE2|BMP4|WNT11|BMP5|WNT5B|LAMA3|APP|COMP|LAMA5|PGF|PKHD1|INHBA|KIRREL3|VEGFB|EDA|LAMB3|CCL11|LOX|CDSN|TULP3|NTN4|WNT5A|NTN1|LTBP3|ANXA2|PDGFC|FBLN5|LAMB2|CRISPLD2|IFNA9|BMP3|FSTL3|HAMP|PRL3C1|CXCL1|OTOL1|ADAMTSL2|INHBB|PDGFA|PDGFB|IL34|REG3G|IL17D|SMOC1|STC2|PTH|TG|CXCL14|BAG6|BGLAP2|MATN3|LGALS1|MSLN|PCDH12|CRTAC1|BGN","animal organ development","98","ENR","GO:0048513","1.0","1.2957033713662468E-16","Cluster 1","Clustered","101.32817337461302","GO:0048513","false","GO:0048513"
"1","0.9998724581396916",,"1.2754186030843406E-4",,"FGF2|LAMA5|PGF|PKHD1|BMP2|WNT5A|MGP|BMP4|NOG|FGF1|CCL11|GDNF","branching morphogenesis of an epithelial tube","12","ENR","GO:0048754","1.0","1.2754186030843406E-4","Cluster 1","Clustered","103.98512396694215","GO:0048754","false","GO:0048754"
"1","0.9999999999962808",,"3.7192565845284325E-12",,"SFRP5|SERPINE1|LEP|APOH|SERPINF2|CELA1|THBS1|ADAMTS5|NOG|PLG|HRG|GDNF|GPC1|OLFM1|SEMA3F|CCK|FGF9|BMP2|CRYAB|DKK4|BMP6|TNN|FGF21|CHAD|AGR2|SFRP1|MYOC|ANXA1|SLIT1|SLIT3|REG1|VEGFC|ADAMTS1|FSTL4|OLFM4|BMP10|TNR|WNT9A|FGF2|SEMA3G|MAPT|ARG1|CCN1|SERPINE2|BMP4|WNT11|BMP5|WNT5B|APP|COMP|PKHD1|INHBA|VEGFB|HBEGF|NGF|CCL11|COL4A2|CDSN|TULP3|WNT5A|NTN1|LTBP3|TIMP4|FSTL3|HAMP|LBP|PRL3C1|DKKL1|ADAMTSL2|FGB|WFIKKN2|INHBB|BTC|WIF1|PDGFA|PDGFB|MASP1|TIMP3|REG3G|IL17D|STC2|PTH|CXCL14|ITIH1|ALB|KNG1|BPIFA1|WFDC9|BPIFB1|SMPDL3B|KNG2|WFDC13|LGALS1|KLKB1|GSN|BCHE|NENF|ENPP3|CEMIP|SPOCK1|SPACA7|TEX101|PZP|MUG1|FBP1|SERPINA1D|AMBP|SERPINA9|SERPINA1F|R3HDML|FETUB|ITIH5|ITIH2","negative regulation of biological process","113","ENR","GO:0048519","1.0","3.7192565845284325E-12","Cluster 1","Clustered","94.46302029583764","GO:0048519","false","GO:0048519"
"1","0.9999999998128475",,"1.8715252714280538E-10",,"SERPINE1|LEP|APOH|SERPINF2|CELA1|THBS1|NOG|PLG|HRG|FGF1|GDNF|METRN|GPC1|OLFM1|SEMA3F|CCK|FGF9|BMP2|MFGE8|BMP6|TNN|FGF21|AGR2|SFRP1|FAM20C|MYOC|ANXA1|REG1|VEGFC|EGFLAM|MMP13|ADAMTS1|OLFM4|SRPX2|BMP10|TNR|FGF5|WNT9A|FGF2|SEMA3G|CCBE1|MAPT|ARG1|EPHB6|CCN1|SERPINE2|BMP4|WNT11|BMP5|WNT5B|APP|COMP|APOB|PGF|PKHD1|INHBA|VEGFB|EDA|HBEGF|NGF|CCL11|CCL24|ANGPTL3|WNT5A|NTN1|LTBP3|SMOC2|ANXA2|PDGFC|FBLN5|LAMB2|ENPP2|IFNA9|HPX|BMP3|FSTL3|HAMP|LBP|PRL3C1|RSPO1|LYPD6|DKKL1|CXCL1|FGB|CCL1|IGFBP4|ENHO|INHBB|BTC|WIF1|PDGFA|PDGFB|MASP1|IL34|TIMP3|MUP20|REG3G|IL17D|PTH|CXCL14|BAG6|BGLAP2|ADAMTSL4|FBLN2|CCDC80|ALB|JCHAIN|ITLN1|SFTPA1|LGALS1|KLKB1|CFI|GSN|NENF|ENPP3|MMP7|CEMIP|TEX101|PLTP|PLA2G5|C1QTNF9|APOA5|HTRA4","positive regulation of biological process","123","ENR","GO:0048518","1.0","1.8715252714280538E-10","Cluster 1","Clustered","104.38088109495295","GO:0048518","false","GO:0048518"
"1","0.9999999895224956",,"1.0477504427788587E-8",,"SLIT1|LEP|HAMP|STC2|REG1|AZGP1|NOG|FSTL4|NGF|BMP10|TNR|OLFM1|FGF2|SEMA3F|SEMA3G|FGF9|MAPT|WNT5A|NTN1|BMP4|AGR2|APP","regulation of developmental growth","22","ENR","GO:0048638","1.0","1.0477504427788587E-8","Cluster 2","Clustered","77.85966319165999","GO:0048638","false","GO:0048638"
"1","0.9961087238645062",,"0.00389127613549379",,"FGF2|APOA5|LEP|BMP2|PTH|WNT5A|BMP6|DKKL1|BMP5|PLTP|FGF1|APOB","organic hydroxy compound biosynthetic process","12","ENR","GO:1901617","1.0","0.00389127613549379","Cluster 7","Clustered","58.48280928592418","GO:1901617","false","GO:1901617"
"1","0.9732502394731468",,"0.026749760526853163",,"APOA5|APOH|FGF21|LIPC|APOB","neutral lipid catabolic process","5","ENR","GO:0046461","1.0","0.026749760526853163","Cluster 8","Clustered","23.0","GO:0046461","false","GO:0046461"
"1","0.9732502394731468",,"0.026749760526853163",,"APOA5|APOH|FGF21|LIPC|APOB","acylglycerol catabolic process","5","ENR","GO:0046464","1.0","0.026749760526853163","Cluster 8","Clustered","23.0","GO:0046464","false","GO:0046464"
"1","0.9997520545738893",,"2.4794542611070896E-4",,"SFRP5|FSTL3|BMP2|CCN1|BMP6|BMP4|NOG|BMP5|BMP10|SFRP1|COMP","response to BMP","11","ENR","GO:0071772","1.0","2.4794542611070896E-4","Cluster 2","Clustered","81.7466221851543","GO:0071772","false","GO:0071772"
"1","0.9999924128019094",,"7.587198090569773E-6",,"ANXA1|LAMA5|APOH|VEGFC|THBS1|HBEGF|HRG|SRPX2|FGF1|BMP10|GDNF|FGF2|SEMA3F|SEMA3G|CCBE1|WNT5A|SMOC2|BMP4|WNT11|PDGFB|ENPP2","ameboidal-type cell migration","21","ENR","GO:0001667","1.0","7.587198090569773E-6","Cluster 1","Clustered","100.17940503432494","GO:0001667","false","GO:0001667"
"1","0.9999999990906883",,"9.093117727252476E-10",,"SERPINE1|LEP|APOH|SERPINF2|CELA1|THBS1|NOG|HRG|FGF1|GDNF|METRN|GPC1|OLFM1|SEMA3F|CCK|FGF9|BMP2|BMP6|TNN|FGF21|AGR2|SFRP1|FAM20C|MYOC|ANXA1|REG1|VEGFC|EGFLAM|MMP13|ADAMTS1|OLFM4|SRPX2|BMP10|TNR|FGF5|WNT9A|FGF2|SEMA3G|CCBE1|MAPT|ARG1|EPHB6|CCN1|SERPINE2|BMP4|WNT11|BMP5|WNT5B|APP|COMP|APOB|PGF|PKHD1|INHBA|VEGFB|EDA|HBEGF|NGF|CCL11|CCL24|ANGPTL3|WNT5A|NTN1|LTBP3|SMOC2|ANXA2|PDGFC|FBLN5|LAMB2|ENPP2|IFNA9|HPX|BMP3|FSTL3|HAMP|LBP|PRL3C1|RSPO1|LYPD6|DKKL1|CXCL1|FGB|CCL1|IGFBP4|ENHO|INHBB|BTC|WIF1|PDGFA|PDGFB|MASP1|IL34|TIMP3|MUP20|REG3G|PTH|CXCL14|BAG6|BGLAP2|ADAMTSL4|FBLN2|CCDC80|ITLN1|LGALS1|GSN|NENF|MMP7|CEMIP|TEX101|PLA2G5|C1QTNF9|APOA5|HTRA4","positive regulation of cellular process","113","ENR","GO:0048522","1.0","9.093117727252476E-10","Cluster 1","Clustered","104.38088109495295","GO:0048522","false","GO:0048522"
"1","0.9997520545738893",,"2.4794542611070896E-4",,"SFRP5|FSTL3|BMP2|CCN1|BMP6|BMP4|NOG|BMP5|BMP10|SFRP1|COMP","cellular response to BMP stimulus","11","ENR","GO:0071773","1.0","2.4794542611070896E-4","Cluster 2","Clustered","81.7466221851543","GO:0071773","false","GO:0071773"
"1","0.9813425825723101",,"0.018657417427689886",,"OLFM1|LAMA5|SEMA3F|SEMA3G|BMP2|WNT5A|BMP4|NOG|WNT11|GDNF|SFRP1","mesenchymal cell differentiation","11","ENR","GO:0048762","1.0","0.018657417427689886","Cluster 1","Clustered","89.06150186884132","GO:0048762","false","GO:0048762"
"1","0.9997314092321068",,"2.685907678932356E-4",,"SEMA3F|SLIT1|SEMA3G|STC2|WNT5A|NTN1|BMP4|NOG|FSTL4|TNR","negative regulation of developmental growth","10","ENR","GO:0048640","1.0","2.685907678932356E-4","Cluster 2","Clustered","77.72048066875654","GO:0048640","false","GO:0048640"
"1","0.9999999558903938",,"4.410960622141181E-8",,"PTH|THBS1|NOG|FGF1|FGF5|GPC1|FGF2|FGF9|WNT5A|SMOC2|FGF21|SFRP1|FAM20C","response to fibroblast growth factor","13","ENR","GO:0071774","1.0","4.410960622141181E-8","Cluster 2","Clustered","76.89494787489976","GO:0071774","false","GO:0071774"
"1","0.9999999964878985",,"3.512101501856372E-9",,"REG3G|SFRP5|SERPINE1|LEP|STC2|PTH|THBS1|NOG|HRG|FGF1|GDNF|GPC1|SAA3|GALP|FGF9|BMP2|CRYAB|BMP6|FGF21|AGR2|SFRP1|SFTPA1|FAM20C|ANXA1|SLIT3|REG1|VEGFC|MMP13|F5|GSN|BCHE|BMP10|FGF5|FGF2|CCBE1|MAPT|ARG1|CCN1|BMP4|BMP5|APP|COMP|APOB|FBP1|PGF|C1QTNF9|INHBA|VEGFB|SERPINA1D|EDA|NGF|CCL11|COL4A2|CCL24|LOX|ANGPTL3|CPN1|WNT5A|LTBP3|SMOC2|IFNA9|HPX|TIMP4|FSTL3|IL17RE|LBP|LCN8|CXCL1|ADAMTSL2|VWA2|FGB|CCL1|LTBP4|WFIKKN2|INHBB|PDGFA|PDGFB|IL34|TIMP3","response to organic substance","79","ENR","GO:0010033","1.0","3.512101501856372E-9","Cluster 1","Clustered","104.01419068736142","GO:0010033","false","GO:0010033"
"1","0.9998134682602764",,"1.8653173972355827E-4",,"FGF2|LAMA5|PGF|BMP2|BMP4|NOG|WNT11|FGF1|GDNF","kidney morphogenesis","9","ENR","GO:0060993","1.0","1.8653173972355827E-4","Cluster 1","Clustered","107.59969167523124","GO:0060993","false","GO:0060993"
"1","0.9999999999999942",,"5.81167145518773E-15",,"SERPINE1|LEP|APOH|CELA1|THBS1|ADAMTS5|NOG|PLG|HRG|FGF1|GDNF|GPC1|OLFM1|FGF9|BMP2|DKK4|MFGE8|TNN|CHAD|SFRP1|FAM20C|ANXA1|VEGFC|ADAMTS1|SRPX2|BMP10|FGF2|CCBE1|CCN1|BMP4|WNT11|BMP5|LAMA3|PGF|INHBA|VEGFB|COL15A1|EDA|HBEGF|LAMB3|CCL11|COL4A2|CCL24|TULP3|ANGPTL3|WNT5A|SMOC2|ANXA2|FBLN5|ENPP2","anatomical structure formation involved in morphogenesis","50","ENR","GO:0048646","1.0","5.81167145518773E-15","Cluster 1","Clustered","106.25406800583548","GO:0048646","false","GO:0048646"
"1","0.9997462573298251",,"2.537426701748649E-4",,"FGF2|BMP2|WNT5A|BMP4|NOG|WNT11|FGF1|GDNF","animal organ formation","8","ENR","GO:0048645","1.0","2.537426701748649E-4","Cluster 1","Clustered","104.89419496166484","GO:0048645","false","GO:0048645"
